Source,Date,Researcher,Species,Breeding,Block,Latitude,Longitude
AKN,7/6/2022,"DiLuzio, Patricia",HOFI,AE,'9-7,38.0442298,-122.7491401
AKN,7/6/2022,"DiLuzio, Patricia",CLSW,AE,'6-20,38.0594524,-122.7668805
AKN,7/6/2022,"DiLuzio, Patricia",LEGO,NB,'6-20,38.0503125,-122.7597979
AKN,7/6/2022,"Lawrence, Rachel",BARS,NY,'3-17,38.0818,-122.9141
AKN,7/6/2022,"Lawrence, Rachel",BHGR,NY,'3-17,38.0743,-122.916
AKN,7/6/2022,"Lawrence, Rachel",TRES,NY,'3-17,38.0716,-122.9173
AKN,7/6/2022,"Lawrence, Rachel",TRES,NY,'3-17,38.07077,-122.9179
AKN,7/6/2022,"Schriock, Beth",CLSW,AE,'12-17,38.08139,-122.54417
AKN,7/6/2022,"Schriock, Beth",WTSW,AE,'12-17,38.08139,-122.54417
AKN,7/6/2022,"Schriock, Beth",CLSW,AE,'12-17,38.08125,-122.54459
AKN,7/6/2022,"Schriock, Beth",WTSW,AE,'12-17,38.08134,-122.54475
AKN,7/7/2022,"Hug, Lisa",TRES,AE,'4-11,38.2547,-122.8572
AKN,7/7/2022,"Hug, Lisa",BLPH,NY,'4-11,38.2549,-122.8576
AKN,7/7/2022,"Sexton, David",WEFL,NY,'6-17,38.0827,-122.8039
AKN,7/8/2022,"DiLuzio, Patricia",VGSW,NY,'9-9,38.0390314,-122.7464465
AKN,7/8/2022,"Kelly, Susan",CLSW,AE,'12-15,38.0879,-122.5357
AKN,7/8/2022,"Kelly, Susan",FOTE,AE,'12-15,38.08796,-122.53579
AKN,7/8/2022,"Kelly, Susan",BNST,AE,'12-15,38.0925,-122.54808
AKN,7/10/2022,"cimino, richard",ATFL,AE,'11-10,38.15211,-122.57126
AKN,7/10/2022,"DiLuzio, Patricia",SPTO,AE,'13-15,37.961693,-122.5562909
AKN,7/11/2022,"Wiskes, Kris",INPE,NY,'12-3,38.093581,-122.60013
AKN,7/12/2022,"Schriock, Beth",DOWO,AE,'12-17,38.07389,-122.55194
AKN,7/12/2022,"Starritt, Jeanine",CLSW,AE,'11-10,38.1525,-122.5713
AKN,7/13/2022,"Hug, Lisa",CLSW,AE,'2-14,38.2458,-122.8942
AKN,7/13/2022,"Waterman, Joyce",LEGO,NB,'12-19,38.04673,-122.56061
AKN,7/14/2022,"Stanton, Heller",NOFL,NY,'13-2,37.98349,-122.58953
AKN,7/14/2022,"Stanton, Heller",RSHA,NY,'13-2,37.9832,-122.58977
AKN,7/14/2022,"Weissman, Evan",ACWO,AE,'17-13,37.85788241,-122.4274755
AKN,4/15/2023,"Flett, MaryAnne",CLSW,AE,'6-19,38.0433,-122.799
AKN,4/15/2023,"Flett, MaryAnne",WEBL,AE,'6-19,38.04488,-122.8025
AKN,4/15/2023,"Flett, MaryAnne",EUST,AE,'6-19,38.0448,-122.8025
AKN,4/15/2023,"Flett, MaryAnne",BARS,NU,'6-19,38.04327,-122.799
AKN,4/15/2023,"Flett, MaryAnne",BLPH,NU,'6-19,38.04483,-122.80366
AKN,4/15/2023,"Silverstein, Sylvie",HOFI,NB,'13-20,37.93729,-122.52361
AKN,4/16/2023,"Hug, Lisa",RTHA,AE,'4-9,38.28071,-122.85758
AKN,4/16/2023,"Longstreth, Carolyn",CORA,AE,'6-3,38.095194,-122.867499
AKN,4/16/2023,"Longstreth, Carolyn",OSPR,AE,'6-3,38.096628,-122.874373
AKN,4/17/2023,"Sexton, David",ROPI,NU,'13-3,37.9648,-122.6142
AKN,4/19/2023,"Weissman, Evan",GHOW,NY,'17-13,37.85939,-122.43926
AKN,4/20/2023,"Sexton, David",CLSW,NB,'6-16,38.084,-122.7802
AKN,4/21/2023,"Lumpkin, David",ABOW,NE,'2-22,38.165611,-122.8991599
AKN,4/21/2023,"Lumpkin, David",ALHU,NE,'2-22,38.1654517,-122.9000745
AKN,4/22/2023,"Wood, Julian",LEGO,NB,'10-13,37.99161,-122.66065
AKN,4/22/2023,"Wood, Julian",ALHU,NE,'10-13,37.99161,-122.66065
AKN,4/23/2023,"Hug, Lisa",LOSH,AE,'4-9,38.2845,-122.85407
AKN,4/23/2023,"Allen, Sarah",VGSW,NB,'3-14,38.124341,-122.884419
AKN,4/23/2023,"Hug, Lisa",EUST,NY,'4-11,38.26944,-122.85903
AKN,4/23/2023,"Hug, Lisa",EUST,NY,'4-9,38.27331,-122.86406
AKN,4/24/2023,"Hunn, Eugene",BLPH,AE,'11-7,38.177685,-122.601825
AKN,4/24/2023,"Hunn, Eugene",HOFI,AE,'11-7,38.175189,-122.605524
AKN,4/24/2023,"Hunn, Eugene",NHWR,NB,'11-7,38.178385,-122.600515
AKN,4/24/2023,"Hunn, Eugene",EUST,NY,'11-7,38.17831,-122.600508
AKN,4/24/2023,"Longstreth, Carolyn",CORA,AE,'6-3,38.095194,-122.867499
AKN,4/24/2023,"Naventi, Christian",BUSH,AE,'6-8,38.0530256,-122.8196326
AKN,4/25/2023,"Hatch, Daphne",BLPH,NB,'9-13,38.1103859,-122.6573559
AKN,4/25/2023,"Hatch, Daphne",TRES,NY,'9-13,38.10909,-122.657267
AKN,4/25/2023,"Hatch, Daphne",EUST,NY,'9-13,38.1108676,-122.6580117
AKN,4/25/2023,"Lumpkin, David",BEKI,AE,'2-20,38.171641,-122.903416
AKN,4/25/2023,"Lumpkin, David",EUST,NY,'2-15,38.21781359,-122.9235933
AKN,4/25/2023,"Sexton, David",HOSP,AE,'6-17,38.0692,-122.8048
AKN,4/25/2023,"Sexton, David",CLSW,NB,'6-17,38.0707,-122.8085
AKN,4/26/2023,"cimino, richard",CLSW,AE,'13-17,37.94997,-122.54507
AKN,4/26/2023,"Hunn, Eugene",HOFI,AE,'8-8,38.196291,-122.705152
AKN,4/26/2023,"Hunn, Eugene",BLPH,AE,'8-8,38.196303,-122.70542
AKN,4/26/2023,"Hunn, Eugene",TRES,AE,'8-8,38.196173,-122.70573
AKN,4/26/2023,"Hunn, Eugene",CALT,NB,'8-8,38.196288,-122.705593
AKN,4/26/2023,"Schriock, Beth",EUST,AE,'12-17,38.07861,-122.55167
AKN,4/26/2023,"Schriock, Beth",EUST,AE,'12-17,38.0825,-122.553889
AKN,4/27/2023,"Clark, Everett",PBGR,AE,'16-3,37.87719,-122.45874
AKN,4/27/2023,"Humple, Diana",AMRO,AE,'6-7,38.056839,-122.845368
AKN,4/27/2023,"Scalf, Russell",BARS,NB,'3-18,38.07236944,-122.9060639
AKN,4/27/2023,"Sexton, David",EUST,AE,'3-10,38.0357,-122.9621
AKN,4/27/2023,"Weissman, Evan",RTHA,AE,'17-13,37.85822,-122.42746
AKN,4/28/2023,"Hug, Lisa",RTHA,AE,'2-14,38.24943,-122.87815
AKN,4/28/2023,"Hug, Lisa",EUST,NY,'2-14,38.24883,-122.87751
AKN,4/28/2023,"Hug, Lisa",TRES,AE,'1-24,38.25125,-122.87874
AKN,4/28/2023,"Hug, Lisa",WEBL,AE,'1-24,38.2515,-122.88156
AKN,4/28/2023,"Hug, Lisa",BLPH,AE,'1-24,38.25072,-122.88232
AKN,4/28/2023,"Hug, Lisa",CLSW,NB,'1-24,38.25211,-122.88232
AKN,4/28/2023,"Hug, Lisa",BLPH,NY,'2-14,38.24473,-122.9057
AKN,4/28/2023,"Hunn, Eugene",CLSW,AE,'8-21,38.161421,-122.675322
AKN,4/29/2023,"Clark, Everett",PBGR,AE,'16-3,37.87719,-122.45874
AKN,4/29/2023,"Gedney, Jack",ACWO,AE,'12-6,38.07494,-122.5758
AKN,4/29/2023,"Sexton, David",DEJU,AE,'13-1,37.9821,-122.5988
AKN,4/29/2023,"Silverstein, Sylvie",CLSW,AE,'13-20,37.92823,-122.52382
AKN,4/29/2023,"Silverstein, Sylvie",CLSW,NB,'13-20,37.92824,-122.52386
AKN,4/30/2023,"Hatch, Daphne",OATI,AE,'9-16,38.100121,-122.635539
AKN,4/30/2023,"Hillan, Kenneth",DEJU,NY,'9-10,38.0324442,-122.6948686
AKN,4/30/2023,"Longstreth, Carolyn",OSPR,AE,'6-3,38.096628,-122.874373
AKN,5/1/2023,"Chilvers, Sandra",EUST,AE,'2-6,38.19056,-122.95583
AKN,5/1/2023,"Flett, MaryAnne",BARS,AE,'6-19,38.04348,-122.78922
AKN,5/1/2023,"Flett, MaryAnne",WEBL,AE,'6-19,38.06065,-122.80801
AKN,5/1/2023,"Flett, MaryAnne",BLPH,NB,'6-19,38.04298,-122.79197
AKN,5/1/2023,"Hunn, Eugene",CLSW,AE,'11-7,38.185184,-122.600931
AKN,5/1/2023,"Hunn, Eugene",CLSW,AE,'11-7,38.18108,-122.603177
AKN,5/1/2023,"lewis, liz",EUST,AE,'2-17,38.19567,-122.91668
AKN,5/2/2023,"Lau, Matt",WCSP,NE,'3-4,38.103253,-122.959677
AKN,5/2/2023,"DeDominic, Ben",HUVI,NB,'12-8,38.062514,-122.5819054
AKN,5/2/2023,"Lau, Matt",CORA,NE,'3-2,38.11865,-122.951585
AKN,5/2/2023,"Silverstein, Sylvie",BNST,AE,'13-20,37.93438,-122.51511
AKN,5/2/2023,"Silverstein, Sylvie",CANG,AE,'13-20,37.93462,-122.51521
AKN,5/4/2023,"Allen, Sarah",BARS,NY,'3-14,38.124797,-122.882273
AKN,5/4/2023,"Edelstein, Daniel",WIWA,AE,'9-11,38.0187979,-122.7318784
AKN,5/4/2023,"Hansen, Mark",HAWO,NU,'6-23,38.017262,-122.804607
AKN,5/4/2023,"Mahoney, Michael",BUSH,AE,'10-17,37.9382577,-122.6867445
AKN,5/4/2023,"Weissman, Evan",RTHA,NY,'17-13,37.85822,-122.42746
AKN,5/5/2023,"Hunn, Eugene",CLSW,AE,'8-20,38.18166,-122.65501
AKN,5/5/2023,"Scalf, Russell",BLPH,AE,'3-18,38.07291111,-122.9054417
AKN,5/5/2023,"Sexton, David",WEFL,AE,'13-1,37.9949,-122.6086
AKN,5/6/2023,"Sexton, David",TRES,AE,'12-13,38.1096,-122.5362
AKN,5/6/2023,"Sexton, David",NOMO,NB,'12-13,38.1077,-122.5372
AKN,5/7/2023,"Bodle, Janet",SOSP,AE,'13-17,37.94731,-122.54385
AKN,5/7/2023,"Bodle, Janet",BHCO,AE,'13-17,37.94731,-122.54385
AKN,5/7/2023,"DeDominic, Ben",ANHU,AE,'12-8,38.0593262,-122.5678734
AKN,5/7/2023,"Schriock, Beth",ACWO,AE,'12-17,38.07861,-122.55167
AKN,5/7/2023,"Schriock, Beth",EUST,AE,'12-17,38.0825,-122.55389
AKN,5/7/2023,"Schriock, Beth",BLPH,NB,'12-17,38.07067,-122.54868
AKN,5/7/2023,"Sexton, David",ANHU,NB,'12-13,38.1228,-122.5507
AKN,5/8/2023,"Bodle, Janet",SOSP,AE,'13-17,37.93789,-122.54327
AKN,5/8/2023,"Bodle, Janet",MODO,NB,'13-17,37.93935,-122.54477
AKN,5/8/2023,"Mortimer, Whitney",BEWR,NB,'2-2,38.215197,-122.951541
AKN,5/8/2023,"Mortimer, Whitney",RTHA,NY,'2-2,38.235332,-122.939516
AKN,5/9/2023,"Clark, Natalie",ANHU,NB,'13-9,37.9142,-122.6205
AKN,5/9/2023,"Flett, MaryAnne",ATFL,AE,'6-19,38.05919,-122.80605
AKN,5/9/2023,"Flett, MaryAnne",TRES,AE,'6-19,38.06046,-122.80709
AKN,5/9/2023,"Flett, MaryAnne",VGSW,AE,'6-19,38.06046,-122.80709
AKN,5/9/2023,"helfman, luanna",HOFI,NB,'6-18,38.0831,-122.7808
AKN,5/9/2023,"Humple, Diana",TRES,NB,'6-12,38.01772,-122.8351
AKN,5/9/2023,"Humple, Diana",PYNU,NB,'6-12,38.017,-122.8366
AKN,5/9/2023,"Hunn, Eugene",CLSW,AE,'9-6,38.063179,-122.705479
AKN,5/9/2023,"Sexton, David",EUST,NY,'3-10,38.0281,-122.9614
AKN,5/9/2023,"Starritt, Jeanine",HOFI,AE,'13-17,37.955496,-122.550425
AKN,5/10/2023,"cimino, richard",HOOR,AE,'13-17,37.948905,-122.54585
AKN,5/10/2023,"Humple, Diana",BHGR,NB,'10-8,37.92688,-122.70081
AKN,5/10/2023,"Humple, Diana",EUST,NY,'10-8,37.93257,-122.70067
AKN,5/10/2023,"Humple, Diana",EUST,NY,'10-8,37.92704,-122.7009
AKN,5/10/2023,"Sexton, David",EUCD,NB,'6-17,38.0718,-122.8072
AKN,5/10/2023,"Silverstein, Sylvie",EUST,NY,'13-20,37.93577,-122.51556
AKN,5/10/2023,"Silverstein, Sylvie",EUST,NY,'13-20,37.93577,-122.51556
AKN,5/11/2023,"Bartling, Don",RSHA,AE,'12-1,38.119292,-122.619612
AKN,5/11/2023,"Bartling, Don",AMRO,AE,'12-1,38.119502,-122.62005
AKN,5/11/2023,"helfman, luanna",BRBL,NB,'6-18,38.0833,-122.7805
AKN,5/11/2023,"helfman, luanna",BARS,NB,'6-18,38.0833,-122.7805
AKN,5/11/2023,"Hug, Lisa",BARS,AE,'2-14,38.24246,-122.88324
AKN,5/11/2023,"Hug, Lisa",CLSW,AE,'2-14,38.24265,-122.88377
AKN,5/11/2023,"Hug, Lisa",EUCD,NB,'2-14,38.24231,-122.8833
AKN,5/11/2023,"Hug, Lisa",BLPH,NY,'2-14,38.24304,-122.88351
AKN,5/11/2023,"Humple, Diana",PYNU,AE,'10-21,37.90464,-122.64146
AKN,5/11/2023,"Scalf, Russell",VGSW,AE,'6-5,38.078848,-122.856563
AKN,5/11/2023,"Sexton, David",CLSW,AE,'6-16,38.084,-122.7802
AKN,5/11/2023,"Sexton, David",BARS,AE,'6-16,38.0835,-122.7805
AKN,5/11/2023,"Sexton, David",HOSP,AE,'6-16,38.0835,-122.7805
AKN,5/11/2023,"Weissman, Evan",ANHU,AE,'17-13,37.86509,-122.43389
AKN,5/11/2023,"Weissman, Evan",PYNU,AE,'17-13,37.86445,-122.43563
AKN,5/12/2023,"Menke, Anne",VGSW,AE,'3-16,38.10343,-122.90224
AKN,5/12/2023,"Menke, Anne",EUST,NY,'3-16,38.10321,-122.90208
AKN,5/12/2023,"Scalf, Russell",AMCR,AE,'13-16,37.97861667,-122.5258972
AKN,5/12/2023,"Stanton, Heller",HAWO,AE,'13-14,37.99082,-122.50903
AKN,5/13/2023,"Flett, MaryAnne",PYNU,AE,'6-19,38.04121,-122.78772
AKN,5/13/2023,"Clark, Everett",EUST,AE,'16-3,37.87713,-122.4591
AKN,5/13/2023,"Dettling, Mark",EUST,NY,'9-12,38.01504,-122.69918
AKN,5/13/2023,"Flett, MaryAnne",BLPH,NU,'6-19,38.04245,-122.78596
AKN,5/13/2023,"Flett, MaryAnne",CLSW,NU,'6-19,38.04245,-122.78596
AKN,5/13/2023,"Flett, MaryAnne",RTHA,NU,'6-19,38.04298,-122.78857
AKN,5/13/2023,"Flett, MaryAnne",EUST,NY,'6-19,38.04394,-122.79205
AKN,5/13/2023,"Gedney, Jack",RSHA,AE,'12-4,38.09408,-122.57481
AKN,5/13/2023,"Gedney, Jack",ACWO,AE,'12-4,38.09227,-122.57978
AKN,5/13/2023,"Hatch, Daphne",VGSW,AE,'9-13,38.111661,-122.656321
AKN,5/13/2023,"Hatch, Daphne",OATI,AE,'9-13,38.108504,-122.656656
AKN,5/13/2023,"Hatch, Daphne",WEBL,AE,'9-13,38.111374,-122.657111
AKN,5/13/2023,"Hatch, Daphne",COYE,NB,'9-13,38.109026,-122.657459
AKN,5/13/2023,"Hillan, Kenneth",BLPH,AE,'9-10,38.03109,-122.70439
AKN,5/13/2023,"Starritt, Jeanine",CLSW,AE,'13-17,37.952543,-122.547875
AKN,5/13/2023,"Starritt, Jeanine",HOOR,AE,'13-17,37.950819,-122.550329
AKN,5/13/2023,"Weissman, Evan",ANHU,AE,'17-13,37.86509,-122.43389
AKN,5/14/2023,"Battagin, Bob",BLPH,AE,'9-24,38.014539,-122.643219
AKN,5/14/2023,"Hillan, Kenneth",WIWA,AE,'9-10,38.030056,-122.6879374
AKN,5/14/2023,"Hillan, Kenneth",WIWA,AE,'9-10,38.03839,-122.68928
AKN,5/14/2023,"Hillan, Kenneth",WEFL,AE,'9-10,38.03021,-122.6907
AKN,5/14/2023,"Hillan, Kenneth",CORA,AE,'9-10,38.0364,-122.69124
AKN,5/14/2023,"Hillan, Kenneth",SOSP,AE,'9-10,38.03515,-122.69794
AKN,5/14/2023,"Hillan, Kenneth",AMRO,AE,'9-10,38.03136,-122.70365
AKN,5/14/2023,"Hillan, Kenneth",RTHA,NY,'9-10,38.03427,-122.6926
AKN,5/14/2023,"Linder, Ann",VGSW,AE,'9-23,38.01929,-122.66595
AKN,5/15/2023,"Humple, Diana",EUST,NY,'6-7,38.04952,-122.86955
AKN,5/15/2023,"Hunn, Eugene",CLSW,AE,'9-6,38.064924,-122.705017
AKN,5/15/2023,"Hunn, Eugene",CLSW,AE,'9-6,38.065061,-122.705106
AKN,5/15/2023,"Hunn, Eugene",RTHA,NY,'9-6,38.063607,-122.704378
AKN,5/15/2023,"Longstreth, Carolyn",EUST,AE,'6-3,38.100982,-122.863677
AKN,5/16/2023,"Bodle, Janet",BEWR,AE,'13-17,37.938736,-122.54509
AKN,5/16/2023,"Bodle, Janet",CBCH,NY,'13-17,37.938395,-122.538932
AKN,5/16/2023,"Bodle, Janet",OATI,NY,'13-17,37.93828,-122.54069
AKN,5/16/2023,"Hunn, Eugene",HOFI,AE,'11-7,38.17816,-122.602678
AKN,5/18/2023,"Battagin, Bob",CLSW,AE,'9-5,38.083304,-122.730163
AKN,5/18/2023,"Battagin, Bob",RWBL,AE,'9-3,38.087499,-122.721717
AKN,5/18/2023,"Battagin, Bob",BLPH,AE,'9-3,38.09689,-122.733365
AKN,5/18/2023,"Battagin, Bob",RTHA,AE,'9-3,38.096165,-122.733872
AKN,5/18/2023,"Dettling, Mark",CLSW,NB,'6-19,38.04334,-122.79884
AKN,5/18/2023,"Dettling, Mark",EUST,NY,'6-19,38.04415,-122.79883
AKN,5/18/2023,"Hudson, Dave",HAWO,NY,'12-5,38.07861,-122.60063
AKN,5/18/2023,"Legge, William",HAWO,AE,'14-14,37.866881,-122.524736
AKN,5/18/2023,"Michl, Lisa",GADW,AE,'12-15,38.091896,-122.5449435
AKN,5/19/2023,"cimino, richard",CLSW,NY,'13-17,37.95094,-122.54876
AKN,5/20/2023,"Longstreth, Carolyn",EUST,AE,'6-3,38.102252,-122.857964
AKN,5/20/2023,"Longstreth, Carolyn",DEJU,AE,'6-3,38.100303,-122.85904
AKN,5/21/2023,"Eyster, Carleton",CORA,AE,'3-21,38.03317,-122.92165
AKN,5/21/2023,"Eyster, Carleton",SNPL,NY,'3-21,38.02911,-122.9079
AKN,5/21/2023,"Schriock, Beth",ACWO,AE,'12-17,38.07758,-122.54823
AKN,5/21/2023,"Schriock, Beth",EUCD,AE,'12-17,38.08028,-122.55139
AKN,5/21/2023,"Schriock, Beth",EUST,AE,'12-17,38.08205,-122.55282
AKN,5/22/2023,"Dettling, Mark",SOSP,NE,'6-19,38.04934,-122.79746
AKN,5/22/2023,"Hatch, Daphne",NHWR,NY,'11-11,38.1380159,-122.6037157
AKN,5/22/2023,"Linder, Ann",CLSW,NU,'9-23,38.01813,-122.67585
AKN,5/22/2023,"Mortimer, Whitney",NOHA,AE,'2-2,38.220834,-122.948679
AKN,5/23/2023,"Chilvers, Sandra",EUST,AE,'2-6,38.18977,-122.95439
AKN,5/23/2023,"Chilvers, Sandra",EUST,AE,'2-6,38.19033,-122.95551
AKN,5/23/2023,"Chilvers, Sandra",EUST,AE,'2-6,38.18977,-122.95551
AKN,5/23/2023,"Chilvers, Sandra",BARS,AE,'2-6,38.18949,-122.95551
AKN,5/23/2023,"Chilvers, Sandra",CLSW,AE,'2-6,38.18977,-122.95583
AKN,5/23/2023,"Longstreth, Carolyn",CORA,AE,'6-3,38.095194,-122.867499
AKN,5/23/2023,"Longstreth, Carolyn",OSPR,NU,'6-3,38.1009833,-122.8636778
AKN,5/23/2023,"MACKENZIE, DAVID",DEJU,AE,'13-10,37.9128,-122.5717
AKN,5/23/2023,"Mortimer, Whitney",CLSW,NB,'2-2,38.249448,-122.944133
AKN,5/23/2023,"Schriock, Beth",CLSW,AE,'12-17,38.08124,-122.54434
AKN,5/24/2023,"Bartling, Don",RSHA,AE,'12-1,38.119292,-122.619612
AKN,5/24/2023,"Bartling, Don",AMRO,AE,'12-1,38.119502,-122.62005
AKN,5/24/2023,"Edelstein, Daniel",ACWO,NB,'9-11,38.0197961,-122.729921
AKN,5/24/2023,"lewis, liz",TRES,AE,'2-17,38.196135,-122.91736
AKN,5/25/2023,"Hudson, Dave",CAQU,NB,'7-14,37.99758,-122.75884
AKN,5/25/2023,"Humple, Diana",BEWR,AE,'6-12,38.01607,-122.81837
AKN,5/25/2023,"Humple, Diana",HAWO,NY,'6-10,38.02386,-122.82297
AKN,5/25/2023,"Humple, Diana",HAWO,NY,'6-10,38.02794,-122.8257
AKN,5/25/2023,"Hunn, Eugene",MUSW,AE,'5-18,38.20644,-122.75491
AKN,5/25/2023,"Hunn, Eugene",BARS,AE,'5-18,38.207036,-122.769339
AKN,5/25/2023,"Silverstein, Sylvie",HAWO,NY,'13-21,37.90528,-122.55298
AKN,5/25/2023,"Silverstein, Sylvie",WIWA,NY,'13-21,37.90465,-122.55465
AKN,5/26/2023,"Hansen, Mark",OSPR,AE,'6-23,38.033393,-122.80238
AKN,5/26/2023,"Hunn, Eugene",EUST,NY,'9-8,38.063015,-122.70016
AKN,5/26/2023,"Dettling, Mark",CLSW,NB,'6-20,38.05954,-122.76661
AKN,5/26/2023,"Hansen, Mark",OSPR,AE,'6-23,38.003685,-122.796905
AKN,5/26/2023,"Hansen, Mark",HAWO,AE,'6-23,38.0116003,-122.80192
AKN,5/26/2023,"Hansen, Mark",BUSH,NY,'6-23,38.016125,-122.80204
AKN,5/26/2023,"Longstreth, Carolyn",ACWO,AE,'6-3,38.094214,-122.866707
AKN,5/27/2023,"Hillan, Kenneth",PUFI,AE,'9-10,38.03011,-122.7082
AKN,5/27/2023,"Hillan, Kenneth",SPTO,NY,'9-10,38.03028,-122.71
AKN,5/27/2023,"Schriock, Beth",EUCD,AE,'12-17,38.08028,-122.55139
AKN,5/27/2023,"Schriock, Beth",EUST,NB,'12-17,38.07861,-122.55167
AKN,5/28/2023,"Hatch, Daphne",WEFL,AE,'9-16,38.1010544,-122.6353286
AKN,5/28/2023,"Hatch, Daphne",WEBL,NY,'9-16,38.1025593,-122.6396429
AKN,5/28/2023,"Hillan, Kenneth",PUFI,AE,'9-10,38.03011,-122.7082
AKN,5/28/2023,"Hillan, Kenneth",CBCH,NY,'9-10,38.02524,-122.69913
AKN,5/28/2023,"Wood, Julian",WIWA,NY,'10-13,37.99147,-122.66089
AKN,5/29/2023,"Brown, Ronald",CLSW,NB,'10-1,37.97919,-122.73537
AKN,5/29/2023,"Hillan, Kenneth",WIWA,NY,'9-10,38.03252,-122.69589
AKN,5/30/2023,"Hug, Lisa",WEBL,AE,'2-14,38.24707,-122.89495
AKN,5/30/2023,"Hug, Lisa",CLSW,AE,'2-14,38.24706,-122.89505
AKN,5/30/2023,"Hug, Lisa",DOWO,NY,'2-14,38.24527,-122.89735
AKN,5/30/2023,"Hug, Lisa",EUST,NY,'2-14,38.24611,-122.90397
AKN,5/30/2023,"lewis, liz",HAWO,NY,'9-19,38.056365,-122.668456
AKN,5/30/2023,"Silverstein, Sylvie",ROPI,AE,'13-20,37.93567,-122.51691
AKN,5/30/2023,"Silverstein, Sylvie",ROPI,AE,'13-20,37.93567,-122.51691
AKN,5/31/2023,"Hatch, Daphne",BLPH,AE,'9-14,38.11251,-122.652909
AKN,5/31/2023,"Hatch, Daphne",AMCR,AE,'9-14,38.11077,-122.655806
AKN,5/31/2023,"Hatch, Daphne",VGSW,NB,'9-14,38.110927,-122.655641
AKN,5/31/2023,"Hatch, Daphne",WBNU,NY,'9-14,38.110877,-122.655725
AKN,6/1/2023,"Allen, Hilary",HAWO,NY,'6-10,38.028802,-122.825689
AKN,6/1/2023,"Dettling, Mark",CASJ,NY,'3-15,38.09336,-122.91404
AKN,6/1/2023,"lewis, liz",EUST,AE,'2-17,38.194368,-122.917491
AKN,6/1/2023,"lewis, liz",WEBL,AE,'2-17,38.195531,-122.91771
AKN,6/1/2023,"lewis, liz",EUST,AE,'2-17,38.194285,-122.917756
AKN,6/1/2023,"lewis, liz",NUWO,AE,'2-17,38.195479,-122.917812
AKN,6/1/2023,"Longstreth, Carolyn",TRES,AE,'6-3,38.093896,-122.872109
AKN,6/1/2023,"White, Jim",WEBL,AE,'10-6,37.943,-122.7066
AKN,6/3/2023,"Hug, Lisa",EUST,AE,'1-22,38.27946,-122.89053
AKN,6/3/2023,"Hug, Lisa",TRES,AE,'1-22,38.27431,-122.90618
AKN,6/3/2023,"Hug, Lisa",NHWR,NY,'1-22,38.28827,-122.8854
AKN,6/3/2023,"Hug, Lisa",BLPH,NY,'1-22,38.2841,-122.88764
AKN,6/3/2023,"Hug, Lisa",BLPH,NY,'1-22,38.28302,-122.88813
AKN,6/3/2023,"Hug, Lisa",EUST,NY,'1-22,38.29128,-122.89929
AKN,6/3/2023,"Linder, Ann",WEFL,NY,'6-21,38.04163,-122.79763
AKN,6/3/2023,"Longstreth, Carolyn",TRES,AE,'6-3,38.090683,-122.874032
AKN,6/3/2023,"Scalf, Russell",CLSW,AE,'13-16,37.96126667,-122.4929722
AKN,6/3/2023,"Silverstein, Sylvie",HOFI,AE,'8-12,38.13704,-122.70965
AKN,6/3/2023,"Silverstein, Sylvie",BARS,AE,'8-12,38.1379,-122.71002
AKN,6/3/2023,"Silverstein, Sylvie",CLSW,NB,'8-12,38.13635,-122.70955
AKN,6/3/2023,"Silverstein, Sylvie",BUOR,NY,'8-12,38.13746,-122.70922
AKN,6/3/2023,"Wiskes, William",BLPH,AE,'9-5,38.07327,-122.71985
AKN,6/3/2023,"Wiskes, William",CLSW,AE,'9-5,38.07327,-122.71985
AKN,6/4/2023,"Hillan, Kenneth",CORA,NY,'9-10,38.03425,-122.69452
AKN,6/5/2023,"Hug, Lisa",TRES,AE,'1-24,38.25049,-122.87859
AKN,6/5/2023,"Hug, Lisa",TRES,AE,'1-24,38.25122,-122.8786
AKN,6/5/2023,"lewis, liz",CLSW,AE,'8-12,38.137198,-122.710649
AKN,6/5/2023,"lewis, liz",BLPH,NY,'8-12,38.137209,-122.71055
AKN,6/5/2023,"Scalf, Russell",HOOR,AE,'13-16,37.96405556,-122.4963833
AKN,6/6/2023,"Allen, Sarah",BARS,NY,'3-14,38.124797,-122.882273
AKN,6/6/2023,"Allen, Sarah",VGSW,NY,'3-14,38.124341,-122.884419
AKN,6/6/2023,"Allen, Sarah",ACWO,NY,'3-14,38.124341,-122.884419
AKN,6/6/2023,"Hatch, Daphne",TRES,AE,'9-13,38.108697,-122.657855
AKN,6/6/2023,"Hatch, Daphne",RWBL,NY,'9-13,38.1090917,-122.6570964
AKN,6/6/2023,"Humple, Diana",ANHU,AE,'6-7,38.04703,-122.85314
AKN,6/6/2023,"Humple, Diana",PYNU,AE,'6-7,38.04743,-122.85361
AKN,6/6/2023,"Humple, Diana",ALHU,AE,'6-7,38.04669,-122.85411
AKN,6/6/2023,"Humple, Diana",PYNU,NY,'6-7,38.04703,-122.85314
AKN,6/6/2023,"Lau, Matt",EUST,AE,'2-12,38.134593,-122.940816
AKN,6/6/2023,"Lau, Matt",GHOW,NE,'2-12,38.13506,-122.94046
AKN,6/6/2023,"Lau, Matt",MALL,NE,'2-12,38.12521,-122.94171
AKN,6/6/2023,"Lau, Matt",KILL,NE,'2-12,38.13858,-122.94936
AKN,6/7/2023,"Allen, Sarah",VGSW,NY,'3-14,38.124341,-122.884419
